InspectionUID,InspectionDate,InspectionScore,InspectionStatus,FacilityName,FacilityFullStreetAddress,FacilityZip,EstablishmentType,Cuisine,FacilityRiskScore,FacilityRiskProfile
5750188,2/17/15 0:00,1,PASS,HANK'S FISH  MARKET,4319 LOCKWOOD DR,77026,Restaurant - Single Service,SEAFOOD,6,HIGH
5750249,2/17/15 0:00,2,PASS,THE FRESH FACTOR,2130 W HOLCOMBE STE 1300,77030,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5751696,2/26/15 0:00,1,PASS,CHIPOTLE MEXICAN GRILL,2625 LOUISIANA ST STE K,77006,Restaurant - Single Service,MEXICAN / HISPANIC,0,HIGH
5751947,2/27/15 0:00,3,FAIL,EL MAIZITO,4912 AIRLINE DR,77022-3078,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5752036,3/2/15 0:00,1,PASS,SUBWAY,12002 RICHMOND STE 1000,77082,Restaurant - Single Service,SANDWICHES,5,HIGH
5721846,1/30/15 0:00,1,PASS,POBLANO'S,6560 FANNIN STE 120,77030,Restaurant - Single Service,MEXICAN / HISPANIC,6,MEDIUM
5721872,1/30/15 0:00,1,PASS,TYME OUT,525 N SAM HOUSTON PKWY E STE 170,77060-4014,Restaurant - Single Service,DELI,6,HIGH
5721873,1/30/15 0:00,1,PASS,CRYSTAL FOOD MART,5032 PINEMONT,77092,Restaurant - Single Service,"BEVERAGES, ETC.",2,MEDIUM
5722058,2/2/15 0:00,5,FAIL,CHARLEY'S PHILLY STEAKS,500 BAYBROOK MALL STE 13,77546,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5751348,2/25/15 0:00,1,PASS,EL OCEANO SEAFOOD #2,8351 LONG POINT DR STE B,77055,Restaurant - Single Service,MEXICAN / HISPANIC,0,MEDIUM
5750437,2/18/15 0:00,2,PASS,SICILY PIZZA & PASTA,11753 W BELLFORT STE 120,77477,Restaurant - Single Service,PIZZA,3,MEDIUM
5750516,2/18/15 0:00,1,PASS,EATS MESQUITE GRILL,804 MILAM ST,77002-5392,Restaurant - Single Service,"BURGERS, ETC.",7,MEDIUM
5722117,2/2/15 0:00,1,PASS,WENDY'# 25,243 GREENS RD,77060,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5722212,2/3/15 0:00,3,PASS,JACK IN THE BOX #3621,418 EL DORADO BLVD,77598-2209,Restaurant - Single Service,,7,MEDIUM
5722444,2/4/15 0:00,1,PASS,MIKE'S RESTAURANT,8746 LIPAN  RD,77063,Restaurant - Single Service,BAR & GRILL,5,MEDIUM
5722483,2/4/15 0:00,1,PASS,POPEYE'S  #39,9830 HOMESTEAD RD,77016,Restaurant - Single Service,CHICKEN,5,HIGH
5722496,2/4/15 0:00,3,FAIL,STAR  ICE  TERIYAKI,9889 BELLAIRE BLVD STE 113,77036,Restaurant - Single Service,CHINESE,5,HIGH
5722556,2/4/15 0:00,1,PASS,DIAMOND SUPER MART,5738 TELEPHONE  RD,77087,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5722558,2/4/15 0:00,3,PASS,SONIC DRIVE-IN #041-1104,8405 N HOUSTON ROSSLYN,77088,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5752055,3/2/15 0:00,1,PASS,PIZZA HUT # 27134,3050 NORTHPARK DR,77339,Restaurant - Single Service,PIZZA,6,HIGH
5752456,2/26/15 0:00,2,PASS,CHARLIE'S OLD FASHIONED BAR-B-QUE,1001 FANNIN STE M120,77002,Restaurant - Single Service,BARBECUE,7,HIGH
5752616,3/4/15 0:00,1,PASS,BURGER KING,207 W GREENS  RD,77067,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5752628,3/3/15 0:00,1,PASS,HUARACHE AZTECA TAQUERIA,12355 S MAIN,77035,Restaurant - Single Service,,4,MEDIUM
5751385,2/13/15 0:00,1,PASS,BREWINGZ,5598 NORTH  FWY STE B,77076-4702,Restaurant - Single Service,BAR & GRILL,8,HIGH
5751411,2/25/15 0:00,1,PASS,BRITISH AIRLINE LOUNGE,3701 N TERMINAL WAY STE 417-B,77032,Restaurant - Single Service,,1,LOW
5751427,2/25/15 0:00,1,PASS,STARBUCKS COFFEE #8100,6001 HILLCROFT,77074,Restaurant - Single Service,,3,MEDIUM
5751445,2/25/15 0:00,1,PASS,STERLING INN & SUITES,6530 SOUTHWEST FWY,77074,Restaurant - Single Service,OTHER,3,MEDIUM
5751660,2/26/15 0:00,2,PASS,HARTZ CHICKEN #198,7069 BEECHNUT,77081,Restaurant - Single Service,CHICKEN,4,MEDIUM
5751664,2/26/15 0:00,2,PASS,CALYSPO SWEET HANDS,5842 MARTIN LUTHER KING BLVD UNIT,77021-3644,Restaurant - Single Service,OTHER,7,MEDIUM
5751693,2/26/15 0:00,1,PASS,7 STAR ASIAN CAFE,2717 CHIMNEY ROCK RD,77056,Restaurant - Single Service,CHINESE,6,HIGH
5751865,2/27/15 0:00,1,PASS,BURGER  KING # 15740,3009 COLLINGSWORTH ST,77026,Restaurant - Single Service,"BURGERS, ETC.",5,HIGH
5752752,3/5/15 0:00,1,PASS,HILTON HAMPTON INN AND SUITES,707 N SAM HOUSTON  PKWY E,77060,Restaurant - Single Service,BREAKFAST,5,HIGH
5752889,3/5/15 0:00,1,PASS,HARTZ FRIED CHICKEN,14302 WESTHEIMER,77077,Restaurant - Single Service,CHICKEN,8,MEDIUM
5753053,3/6/15 0:00,1,PASS,TIME MART #12,14455 CULLEN BLVD,77047,Restaurant - Single Service,CHICKEN,6,MEDIUM
5728605,2/5/15 0:00,1,PASS,DUC PHUONG THACH CHE,11360 BELLAIRE STE 980,77072,Restaurant - Single Service,DESSERTS,5,HIGH
5728685,2/5/15 0:00,1,PASS,TAQUERIA CHABELITA #2,7844 HARRISBURG,77012,Restaurant - Single Service,MEXICAN / HISPANIC,6,HIGH
5728813,2/6/15 0:00,1,PASS,TIME WISE FOOD STORE #4501,1402 ELDRIDGE PKWY,77077,Restaurant - Single Service,"BEVERAGES, ETC.",2,MEDIUM
5750747,2/19/15 0:00,4,FAIL,TORTILLERIA LA REYNA,141 LITTLE YORK,77076,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5729121,2/9/15 0:00,1,PASS,THE MAXWELL STREET GRILL,4902 ALMEDA RD,77004,Restaurant - Single Service,LOCAL / CONTINENTAL,6,HIGH
5729162,2/9/15 0:00,1,PASS,DOMINO'S,3607 OLD SPANISH TRL STE B,77021,Restaurant - Single Service,PIZZA,5,MEDIUM
5729205,2/6/15 0:00,1,PASS,PIZZA HUT # 27142,9369 RICHMOND AVE,77063,Restaurant - Single Service,PIZZA,0,LOW
5752149,3/3/15 0:00,3,PASS,JACK IN THE BOX #3962,2709 REED  RD,77051,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5752203,3/3/15 0:00,3,FAIL,MAYURI INDIAN RESTAURANT,930 MAIN STE T-240B,77002,Restaurant - Single Service,INDIAN / PAKISTANI,6,HIGH
5750961,2/23/15 0:00,1,PASS,JACK IN THE BOX # 3619,3220 MONTROSE,77006,Restaurant - Single Service,"BURGERS, ETC.",3,MEDIUM
5729392,2/10/15 0:00,1,PASS,JADE STONE CAFE,1370 SOUTHMORE,77004,Restaurant - Single Service,LOCAL / CONTINENTAL,6,MEDIUM
5729395,2/10/15 0:00,2,PASS,CICI'S PIZZA,750 GULFGATE MALL,77087,Restaurant - Single Service,PIZZA,7,HIGH
5739722,3/11/15 0:00,1,PASS,TACO BELL # 24142,2475 HIGHWAY 6 S,77077,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5739771,3/19/15 0:00,2,PASS,LAGNIAPPE SEAFOOD SPORTS BAR,2395 S HIGHWAY 6 STE B,77077,Restaurant - Single Service,,4,MEDIUM
5739777,3/20/15 0:00,1,PASS,TCBY,11700 WESTHEIMER RD STE F,77077,Restaurant - Single Service,DESSERTS,0,MEDIUM
5749598,2/12/15 0:00,2,PASS,QUAN BINH MINH,11201 BELLAIRE BLVD STE A-12,77072-2542,Restaurant - Single Service,VIETNAMESE,6,MEDIUM
5754539,3/16/15 0:00,2,PASS,AUTHENTIC GELATO LLC,5172 BUFFALO SPEEDWAY STE A,77005-4207,Restaurant - Single Service,DESSERTS,5,HIGH
5755559,3/16/15 0:00,2,PASS,ALONTI DELI #18,1001 FANNIN ST STE M140,77002,Restaurant - Single Service,DELI,6,HIGH
5755639,3/16/15 0:00,1,PASS,THE MOON TOWER INN,3004 CANAL ST,77003,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5755854,3/17/15 0:00,1,PASS,WINGSTOP,11009 FUQUA,77089,Restaurant - Single Service,OTHER,0,MEDIUM
5756043,3/18/15 0:00,1,PASS,VICTORY EATERY,2213 S VICTORY,77088,Restaurant - Single Service,BARBECUE,6,HIGH
5756338,3/19/15 0:00,1,PASS,JACK IN THE BOX #3698,8111 AIRPORT BLVD,77061,Restaurant - Single Service,"BURGERS, ETC.",3,MEDIUM
5749967,2/16/15 0:00,2,PASS,WING SHACK,14708 HIRAM CLARKE,77053,Restaurant - Single Service,CHICKEN,5,MEDIUM
5750058,2/16/15 0:00,1,PASS,HARTZ CRISPY #167,12355 MAIN,77035,Restaurant - Single Service,CHICKEN,7,HIGH
5750205,2/13/15 0:00,1,PASS,REFRESQUERIA EL PUENTE,1622 FEDERAL STE 27,77015,Restaurant - Single Service,DESSERTS,4,MEDIUM
5756853,3/23/15 0:00,1,PASS,FRENCHEY'S FRIED CHICKEN,5338 W OREM,77045,Restaurant - Single Service,CHICKEN,6,MEDIUM
5750292,2/17/15 0:00,1,PASS,HARTZ CHICKEN,8247 LONG POINT,77055,Restaurant - Single Service,,8,HIGH
5750497,2/18/15 0:00,5,FAIL,COCO'S CREPES & COFFEE,218 GRAY STE A,77002,Restaurant - Single Service,,7,HIGH
5752811,3/5/15 0:00,1,PASS,PIZZA HUT # 27133,6415 SAN FELIPE STE M-1,77057,Restaurant - Single Service,PIZZA,0,HIGH
5751366,2/25/15 0:00,1,PASS,COMFORT SUITES,7707 W SAM HOUSTON PKWY S STE A,77036,Restaurant - Single Service,LOCAL / CONTINENTAL,6,HIGH
5750575,2/18/15 0:00,5,FAIL,MCDONALD'S,12020 NORTHWEST  FWY,77092,Restaurant - Single Service,"BURGERS, ETC.",7,MEDIUM
5750664,2/19/15 0:00,1,PASS,MCDONALD'S #3843,10323 EAST  FWY,77029,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5750821,2/20/15 0:00,3,FAIL,JUS' MAC INC.,2617 YALE ST,77008,Restaurant - Single Service,,6,HIGH
5753144,3/6/15 0:00,2,PASS,BOSTON MARKET #2037,1915 W GRAY,77019,Restaurant - Single Service,LOCAL / CONTINENTAL,7,HIGH
5751192,2/24/15 0:00,1,PASS,ANTOJITOS MEXICANOS DONA ELVIRA,1836 AIRLINE,77009,Restaurant - Single Service,MEXICAN / HISPANIC,5,HIGH
5757613,3/26/15 0:00,1,PASS,HARTZ CHICKEN BUFFET #171,6106  TELEPHONE RD,77087,Restaurant - Single Service,CHICKEN,8,HIGH
5757646,3/26/15 0:00,1,,WHICH WICH # 222,811 MAIN STE 150,77002,Restaurant - Single Service,SANDWICHES,6,HIGH
5757751,3/27/15 0:00,2,PASS,MY TEA HOUSE,9888 BELLAIRE STE 150,77036,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5753362,3/9/15 0:00,1,PASS,WITCHCRAFT TAVERN & PROVISION COMPANY,1221 W 11TH ST,77008,Restaurant - Single Service,"BURGERS, ETC.",9,MEDIUM
5753394,3/9/15 0:00,1,PASS,DOMINO'S PIZZA #6685,1425 W GRAY STE A,77019,Restaurant - Single Service,PIZZA,3,MEDIUM
5753640,3/10/15 0:00,3,PASS,QUICK ONE FOOD STORE,7181 DIXIE,77087,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5753647,3/10/15 0:00,1,PASS,"SOCCER SNACK SHOP, LLC",8341 HALL  RD,77075,Restaurant - Single Service,,0,MEDIUM
5751434,2/25/15 0:00,1,PASS,FRENCHEY'S FRIED CHICKEN,5338 W OREM,77045,Restaurant - Single Service,CHICKEN,6,MEDIUM
5751893,2/27/15 0:00,1,PASS,SUBWAY SANDWICH #25130,538 WAUGH  DR,77019,Restaurant - Single Service,SANDWICHES,6,HIGH
5751904,2/27/15 0:00,2,PASS,SALAAM NAMASTE,10732 W BELLFORT,77099,Restaurant - Single Service,MIDDLE EASTERN,7,MEDIUM
5752081,3/2/15 0:00,1,PASS,PINKS PIZZA,2726 BISSONNET STE S500,77005,Restaurant - Single Service,PIZZA,6,HIGH
5752214,3/3/15 0:00,1,PASS,BANGKOK CHEF,914 MAIN ST STE 125,77002,Restaurant - Single Service,THAI,7,HIGH
5753784,3/10/15 0:00,1,PASS,CARTER COOLEY DELI,375 W 19TH,77008,Restaurant - Single Service,DELI,6,HIGH
5753870,3/11/15 0:00,2,PASS,D AND L'S CAJUN KITCHEN,11637 HOMESTEAD RD,77016,Restaurant - Single Service,CAJUN,0,LOW
5751566,2/26/15 0:00,2,PASS,JUICY IN THE SKY,4720 WASHINGTON STE B-1,77007,Restaurant - Single Service,DESSERTS,0,MEDIUM
5751647,2/19/15 0:00,1,PASS,SUBWAY SANDWICHES #7191,2009 YALE,77008,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5751706,2/26/15 0:00,1,PASS,SUBWAY SANDWICHES # 45615,24551 LOOP 494 STE 106,77339,Restaurant - Single Service,SANDWICHES,5,HIGH
5754524,3/16/15 0:00,1,PASS,LA QUINTA INN & SUITES,2451 SHADOW VIEW LN,77077,Restaurant - Single Service,LOCAL / CONTINENTAL,0,MEDIUM
5755638,3/16/15 0:00,1,PASS,KFC - W150182,3130 FM 1960,77338,Restaurant - Single Service,,0,MEDIUM
5752260,3/3/15 0:00,1,PASS,LA CASA DEL MOFONGO,125 E EDGEBROOK STE C,77034,Restaurant - Single Service,OTHER,3,MEDIUM
5752448,3/3/15 0:00,1,PASS,DELIRIO HABANERO RESTAUARANT,832 SHARPSTOWN MALL,77036,Restaurant - Single Service,,3,MEDIUM
5751897,2/27/15 0:00,1,PASS,EL MAIZITO,4912 AIRLINE DR,77022-3078,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5751985,3/2/15 0:00,1,PASS,VILLA ROMA PIZZA,2132 HOLLY HALL,77054,Restaurant - Single Service,PIZZA,7,HIGH
5755813,3/17/15 0:00,4,FAIL,AERODROME ICE BOX,8220 N WILLOW PLACE,77070,Restaurant - Single Service,"BURGERS, ETC.",0,MEDIUM
5755902,3/13/15 0:00,1,PASS,CHURCH'S CHICKEN #1495,925 E TIDWELL,77022,Restaurant - Single Service,CHICKEN,8,HIGH
5756030,3/18/15 0:00,1,PASS,LEE'S  CAFE,701 N POST OAK RD STE 120,77024,Restaurant - Single Service,DELI,5,HIGH
5752266,3/3/15 0:00,1,PASS,ROMAN DELIGHT PIZZA & PASTA,5 GREENWAY PLAZA STE C630,77046,Restaurant - Single Service,PIZZA,7,MEDIUM
5752292,3/3/15 0:00,1,PASS,LOTUS SEAFOOD MARKET,8550 S BRAESWOOD BLVD STE F,77071-1110,Restaurant - Single Service,SEAFOOD,7,HIGH
5752374,3/3/15 0:00,1,PASS,JIMMY JOHN'S SANDWICH,2401 W HOLCOMBE STE B,77030,Restaurant - Single Service,SANDWICHES,5,MEDIUM
5752454,2/26/15 0:00,1,PASS,CHARLIE'S OLD FASHIONED BAR-B-QUE,1001 FANNIN STE M120,77002,Restaurant - Single Service,BARBECUE,7,HIGH
5752593,3/4/15 0:00,3,PASS,JACK IN THE BOX # 3619,3220 MONTROSE,77006,Restaurant - Single Service,"BURGERS, ETC.",3,MEDIUM
5753526,3/10/15 0:00,2,PASS,JACK IN THE BOX # 0620,5410 N SHEPHERD DR,77091,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5753937,3/12/15 0:00,1,PASS,MCDONALD'S #4482,6621 FANNIN,77030,Restaurant - Single Service,"BURGERS, ETC.",0,MEDIUM
5756276,3/19/15 0:00,1,PASS,RED SNO-WAGON & MORE,1309 ALMEDA GENOA RD,77047,Restaurant - Single Service,"BURGERS, ETC.",6,MEDIUM
5756364,3/20/15 0:00,1,PASS,SKYLINE DELI,1800 WEST LOOP SOUTH STE 160,77027,Restaurant - Single Service,DELI,6,MEDIUM
5756680,3/20/15 0:00,3,PASS,MONTROSE CHINESE RESTAURANT,1952 MONTROSE BLVD STE B,77006,Restaurant - Single Service,CHINESE,4,MEDIUM
5752603,3/4/15 0:00,1,,SECOND BAPTIST CHURCH-NORTH,22770 EASTEX  FWY,77339,Restaurant - Single Service,LOCAL / CONTINENTAL,6,HIGH
5752626,3/3/15 0:00,1,PASS,HUARACHE AZTECA TAQUERIA,12355 S MAIN,77035,Restaurant - Single Service,,4,MEDIUM
5752638,3/4/15 0:00,2,PASS,SCOTT CHINESE FAST FOOD,7018 SCOTT,77021,Restaurant - Single Service,CHINESE,6,HIGH
5752717,3/4/15 0:00,1,PASS,QUIZNO'S SUBS 9569,1113 COMMERCE ST,77002,Restaurant - Single Service,SANDWICHES,7,HIGH
5756972,3/24/15 0:00,1,PASS,DIPPIN DOTS,500 BAYBROOK MALL STE 5518,77546,Restaurant - Single Service,,0,LOW
5756985,3/24/15 0:00,1,PASS,STARBUCKS COFFEE # 10298,2101 SMITH ST STE 101,77002,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5757383,3/25/15 0:00,1,PASS,POPEYE'S,11855 WILCREST,77031,Restaurant - Single Service,CHICKEN,7,HIGH
5752888,3/5/15 0:00,3,PASS,HARTZ FRIED CHICKEN,14302 WESTHEIMER,77077,Restaurant - Single Service,CHICKEN,8,MEDIUM
5753291,3/9/15 0:00,1,PASS,TOWN PLACE SUITES,15155 KATY FREEWAY,77094,Restaurant - Single Service,BREAKFAST,2,MEDIUM
5753450,3/10/15 0:00,1,PASS,HODGE PODGE CAFE (MOMENTUM MINI BLDG),10000 SOUTHWEST FWY,77074,Restaurant - Single Service,,4,MEDIUM
5757526,3/26/15 0:00,1,PASS,TAQUERIA BUEY Y VACA(INSIDE THE FIESTA ),11006 AIRLINE,77034,Restaurant - Single Service,,6,HIGH
5757989,3/30/15 0:00,1,PASS,SUBWAY #40477,11510 SPACE CENTER BLVD STE E,77059,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5758001,3/3/15 0:00,1,PASS,PIZZA PATRON,805 S 75TH,77023,Restaurant - Single Service,,0,MEDIUM
5755947,3/18/15 0:00,3,FAIL,BAMBOLINO'S,1525 WESTHEIMER,77006,Restaurant - Single Service,,5,HIGH
5755991,3/18/15 0:00,1,PASS,LAW MEMORIAL CHURCH,4807 WAYNE,77026,Restaurant - Single Service,,7,HIGH
5753710,3/11/15 0:00,1,PASS,CHURCH'S #1117,9403 HOMESTEAD,77016,Restaurant - Single Service,CHICKEN,6,HIGH
5754068,3/12/15 0:00,3,PASS,LITTLE CAESAR'S,536 EL DORADO BLVD,77598,Restaurant - Single Service,PIZZA,4,MEDIUM
5756238,3/19/15 0:00,1,PASS,TEXADELPHIA,6025 WESTHEIMER,77057,Restaurant - Single Service,BAR & GRILL,5,HIGH
5756307,3/19/15 0:00,1,PASS,RESTAURANTE Y PUPUSERIA OLOCUILTA,7042 HARRISBURG,77011,Restaurant - Single Service,MEXICAN / HISPANIC,6,HIGH
5754543,3/16/15 0:00,1,PASS,DONALD'S DONUTS,11101 FM 1960 RD STE A,77336-4558,Restaurant - Single Service,DESSERTS,5,HIGH
5756441,3/20/15 0:00,1,PASS,POPEYE'S,8331 BROADWAY,77061,Restaurant - Single Service,CHICKEN,0,MEDIUM
5756784,3/23/15 0:00,2,PASS,CITILINE CAFE # 2,515 W GREENS RD STE 130,77067-4511,Restaurant - Single Service,DELI,7,HIGH
5756867,3/23/15 0:00,3,FAIL,TORTILLERIA TLAXCALI,4667 TELEPHONE  RD STE A,77087,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5755708,3/16/15 0:00,1,PASS,AMIGO MART,5410 CHIMNEY ROCK RD,77081,Restaurant - Single Service,CHICKEN,7,MEDIUM
5755842,3/17/15 0:00,1,PASS,C & D BURGER SHOPPE,10606 FUQUA,77089,Restaurant - Single Service,,3,MEDIUM
5756891,3/23/15 0:00,2,PASS,KC'S SEAFOOD & GRILL,5635 TELEPHONE RD,77087,Restaurant - Single Service,SEAFOOD,6,HIGH
5757127,3/24/15 0:00,1,PASS,MCCARTY FOOD MART (Valero Gasoline),8899 NORTH LOOP EAST,77029,Restaurant - Single Service,,6,HIGH
5757141,3/24/15 0:00,1,PASS,MANGO BEACH,2304  WHITE OAK,77009,Restaurant - Single Service,DESSERTS,3,MEDIUM
5756040,3/18/15 0:00,1,PASS,VICTORY EATERY,2213 S VICTORY,77088,Restaurant - Single Service,BARBECUE,6,HIGH
5756097,3/18/15 0:00,1,PASS,BREWINGZ,9410 NORTH  FWY,77037-1546,Restaurant - Single Service,BAR & GRILL,7,HIGH
5756150,3/19/15 0:00,2,PASS,HIGHWAY 288 DINER,12602 SOUTH FWY,77047,Restaurant - Single Service,MEXICAN / HISPANIC,6,MEDIUM
5756201,3/19/15 0:00,1,PASS,MURPHY'S DELI,8313 SOUTHWEST FWY STE 166,77074,Restaurant - Single Service,,4,MEDIUM
5756325,3/19/15 0:00,1,PASS,CENTRAL TEXAS BAR B. Q.,8101 AIRPORT BLVD STE 39,77061,Restaurant - Single Service,,0,MEDIUM
5757212,3/25/15 0:00,1,PASS,ALONTI CAFE # 48,600 TRAVIS,77002,Restaurant - Single Service,DELI,7,HIGH
5756336,3/19/15 0:00,3,PASS,JACK IN THE BOX #3698,8111 AIRPORT BLVD,77061,Restaurant - Single Service,"BURGERS, ETC.",3,MEDIUM
5757224,3/25/15 0:00,1,PASS,PIZZA HUT # 27128,7076 BISSONNET STE A-10,77074,Restaurant - Single Service,PIZZA,6,HIGH
5757607,3/26/15 0:00,2,PASS,HARTZ CHICKEN BUFFET #171,6106  TELEPHONE RD,77087,Restaurant - Single Service,CHICKEN,8,HIGH
5700150,1/5/15 0:00,1,PASS,SUBWAY # 29836,5015 WESTHEIMER RD STE 1295,77056,Restaurant - Single Service,DELI,8,HIGH
5701130,1/9/15 0:00,1,PASS,JIMMY JOHN'S,12303 WESTHEIMER RD STE K,77077,Restaurant - Single Service,SANDWICHES,0,MEDIUM
5701319,1/12/15 0:00,1,PASS,CHEVRON/OSCAR SERVICE STATION,4305 TELEPHONE RD STE B,77087,Restaurant - Single Service,MEXICAN / HISPANIC,7,MEDIUM
5703394,1/26/15 0:00,1,PASS,METRO MARKET,645 E 11TH,77008,Restaurant - Single Service,"BEVERAGES, ETC.",2,LOW
5749916,2/15/15 0:00,1,PASS,MI BANDEJA PAISA,6909 HILLCROFT STE 2B4B,77081,Restaurant - Single Service,,0,MEDIUM
5700465,1/7/15 0:00,1,PASS,SONIC DRIVE-IN # 1126,7500 W TIDWELL RD,77040,Restaurant - Single Service,,6,HIGH
5701332,1/12/15 0:00,1,PASS,KENTUCKY FRIED CHICKEN # W150635,1712 KINGWOOD  DR,77339,Restaurant - Single Service,CHICKEN,6,MEDIUM
5703015,1/26/15 0:00,1,PASS,KFC/TACO BELL Y343320,9922 BEECHNUT,77036,Restaurant - Single Service,CHICKEN,6,HIGH
5749650,2/12/15 0:00,1,PASS,DAIRY DREAM,6109 HIRSCH,77026,Restaurant - Single Service,"BURGERS, ETC.",5,HIGH
5749964,2/16/15 0:00,1,PASS,CHURCHES CHICKEN,11724 BELLAIRE BLVD,77072,Restaurant - Single Service,CHICKEN,6,HIGH
5752239,3/3/15 0:00,5,FAIL,S&B SHACK,3610 REED,77051,Restaurant - Single Service,CAJUN,7,MEDIUM
5753259,3/8/15 0:00,2,PASS,SABA'S,9704 FONDREN,77096,Restaurant - Single Service,MIDDLE EASTERN,6,HIGH
5756823,3/23/15 0:00,1,PASS,V & V  SANDWICH  SHOP,2000 POST OAK BLVD STE B30,77056,Restaurant - Single Service,DELI,5,HIGH
5699846,1/2/15 0:00,3,PASS,SPEEDWAY CONOCO,7525 HOMESTEAD,77028,Restaurant - Single Service,,4,MEDIUM
5699856,1/2/15 0:00,1,PASS,DOMINO'S PIZZA #6600,6741 AIRLINE,77076,Restaurant - Single Service,PIZZA,4,MEDIUM
5699926,1/3/15 0:00,1,PASS,CRYSTAL WATER,11209 BELLAIRE BLVD STE C19,77072,Restaurant - Single Service,"BEVERAGES, ETC.",0,LOW
5699941,1/3/15 0:00,2,PASS,#1 EXPRESS FOOD STORE,7419 IRVINGTON,77022,Restaurant - Single Service,,2,LOW
5699956,1/4/15 0:00,1,PASS,HAVILAND GROCERY,11506 HAVILAND,77035,Restaurant - Single Service,,3,MEDIUM
5699989,1/5/15 0:00,1,PASS,PANDA EXPRESS -1900,5767 HOLLISTER,77040,Restaurant - Single Service,CHINESE,4,MEDIUM
5700041,1/5/15 0:00,1,PASS,ALONTI DELI #31,2929 ALLEN PKWY,77019,Restaurant - Single Service,DELI,6,HIGH
5700070,1/5/15 0:00,1,PASS,SUBWAY,13817 S POST OAK,77045,Restaurant - Single Service,SANDWICHES,5,MEDIUM
5700103,1/5/15 0:00,1,PASS,STOP N SHOP GROCERY,5417 HARRISBURG,77011,Restaurant - Single Service,,0,MEDIUM
5700257,1/6/15 0:00,1,PASS,MCDONALD'S #29407,2700 S KIRKWOOD,77077,Restaurant - Single Service,"BURGERS, ETC.",7,MEDIUM
5700300,1/6/15 0:00,1,PASS,TROPICAL TEA,10515 BELLAIRE BLVD  STE C,77072,Restaurant - Single Service,"BEVERAGES, ETC.",2,MEDIUM
5700303,1/6/15 0:00,1,PASS,#1 CHICKEN RICE & SEAFOOD,4621 ALMEDA  RD,77004,Restaurant - Single Service,CHICKEN,6,HIGH
5700533,1/7/15 0:00,1,PASS,STARBUCKS COFFEE #6310,910 LOUISIANA STE 120,77002,Restaurant - Single Service,"BEVERAGES, ETC.",2,MEDIUM
5700599,1/7/15 0:00,2,PASS,TEXAS PIZZA,16452 SEA.LARK,77062,Restaurant - Single Service,,0,MEDIUM
5700657,1/7/15 0:00,1,,WOODRIDGE BAPTIST CHURCH,5707 KINGWOOD  DR,77345,Restaurant - Single Service,,0,MEDIUM
5700661,1/7/15 0:00,1,PASS,BEN & JERRY'S,5515 KIRBY,77005,Restaurant - Single Service,DESSERTS,3,MEDIUM
5700663,1/7/15 0:00,1,PASS,BOBA LOUNGE,9889 BELLAIRE BLVD STE D228,77036,Restaurant - Single Service,CHINESE,6,HIGH
5700815,1/8/15 0:00,1,PASS,THE LUNCH BOX,11011 RICHMOND STE 115,77042,Restaurant - Single Service,DELI,7,MEDIUM
5700823,1/8/15 0:00,1,PASS,WESTERN GECO CAFE,10001 RICHMOND STE 2 FL,77042,Restaurant - Single Service,LOCAL / CONTINENTAL,9,HIGH
5700829,1/8/15 0:00,1,PASS,A & K SAMI'S CONV. & GIFTS,1001 FANNIN  ST STE 170,77002,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5700927,1/8/15 0:00,1,PASS,SUBWAY #5263,7020 MONROE  RD,77061,Restaurant - Single Service,SANDWICHES,0,MEDIUM
5700960,1/8/15 0:00,1,PASS,MILLERS CAFE,1001 MCKINNEY STE B-4,77002,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5700974,1/8/15 0:00,1,PASS,CHEVRON FOOD MART,6746 CANAL  ST,77011,Restaurant - Single Service,,7,HIGH
5701484,1/13/15 0:00,1,PASS,CHATT-N-PAAN,6121 HILLCROFT STE M2,77081,Restaurant - Single Service,INDIAN / PAKISTANI,5,HIGH
