InspectionUID,InspectionDate,InspectionScore,InspectionStatus,FacilityName,FacilityFullStreetAddress,FacilityZip,EstablishmentType,Cuisine,FacilityRiskScore,FacilityRiskProfile
5700631,1/7/15 0:00,1,PASS,SHAN HU RESTAURANT,7656 BELLFORT,77061,Restaurant - Full Service,CHINESE,7,HIGH
5700930,1/8/15 0:00,1,PASS,LAS COPAS SPORTS BAR & GRILL,7930 MOSLEY,77061,Restaurant - Full Service,,7,HIGH
5701039,1/9/15 0:00,1,PASS,KIM PHAT HU TIEU NAM VANG,10800 F BELLAIRE BLVD,77072,Restaurant - Full Service,VIETNAMESE,6,HIGH
5702810,1/23/15 0:00,1,PASS,GOLDEN OAKS SPECIAL EVENTS,15015 WESTHEIMER RD STE I,77082,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5702856,1/23/15 0:00,1,PASS,JEFF'S KITCHEN & MEAT MKT.,8312 MESA DR,77028,Restaurant - Full Service,BARBECUE,7,HIGH
5702895,1/23/15 0:00,1,PASS,CLEAR LAKE HUNAN,2323 CLEAR LAKE CITY BLVD STE 158,77062,Restaurant - Full Service,CHINESE,7,HIGH
5702921,1/23/15 0:00,1,PASS,EURASIA FUSION SUSHI,1330 WIRT RD,77055,Restaurant - Full Service,,5,HIGH
5701221,1/12/15 0:00,1,PASS,COURTYARD  BY MARRIOTT  - HOUSTON,12401 KATY FWY,77079,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5701397,1/12/15 0:00,1,PASS,MR. PEEPLES,1911 BAGBY,77006,Restaurant - Full Service,SEAFOOD,7,HIGH
5701539,1/13/15 0:00,2,PASS,LUIGI'S CUCINA ITALIANA,3030 AUDLEY ST,77098,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5701573,1/13/15 0:00,1,PASS,TAQUERIA HUETAMO,210 ALDINE BENDER,77060,Restaurant - Full Service,,0,HIGH
5701716,1/14/15 0:00,3,FAIL,BEAUCOUP BAR AND GRILL,3102 OLD SPANISH TRAIL,77054,Restaurant - Full Service,CAJUN,7,HIGH
5701723,1/14/15 0:00,4,FAIL,GOTHAM PIZZA,2204 LOUISIANA ST STE E,77002,Restaurant - Full Service,PIZZA,6,HIGH
5701765,1/15/15 0:00,1,PASS,BELLA TAPATIA TAQUERIA,4916 TELEPHONE,77087,Restaurant - Full Service,,8,HIGH
5702039,1/16/15 0:00,1,PASS,BYRON'S GOURMET BBQ,2101 W LITTLE YORK,77091,Restaurant - Full Service,BARBECUE,4,MEDIUM
5702584,1/21/15 0:00,1,PASS,AKA SUSHI HOUSE,2390 W ALABAMA,77098,Restaurant - Full Service,JAPANESE,6,HIGH
5702697,1/22/15 0:00,3,FAIL,EASTERN CHINESE RESTAURANT,2100 W 34TH ST,77018,Restaurant - Full Service,CHINESE,7,HIGH
5700074,1/5/15 0:00,1,PASS,GENGHIS GRILL,9766 KATY FWY,77055,Restaurant - Full Service,OTHER,7,HIGH
5700369,1/6/15 0:00,1,PASS,DOC'S MOTORS WESTHEIMER HOUSTON,1303 WESTHEIMER RD,77006,Restaurant - Full Service,"BURGERS, ETC.",9,HIGH
5702030,1/16/15 0:00,1,PASS,MICHIRU SUSHI,3800 SOUTHWEST FWY STE 104,77027,Restaurant - Full Service,JAPANESE,5,HIGH
5702053,1/16/15 0:00,2,PASS,BISTRO DES AMIS,2347 UNIVERSITY,77005,Restaurant - Full Service,FRENCH,7,HIGH
5703276,1/27/15 0:00,1,PASS,LAST CONCERT CAFE,1403 NANCE,77002,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5703411,1/26/15 0:00,1,PASS,PIATTO RISTORANTE,1111 STUDEWOOD ST STE B,77008,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5703412,1/28/15 0:00,1,PASS,BARNABY'S CAFE,414 W GRAY,77019,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5703530,1/28/15 0:00,1,,HYATT REGENCY,1200 LOUISIANA,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5721778,1/29/15 0:00,1,PASS,BB'S CAFE,6154 WESTHEIMER RD,77057,Restaurant - Full Service,CAJUN,4,MEDIUM
5699823,1/2/15 0:00,1,PASS,GOODE COMPANY SEAFOOD,2621 WESTPARK,77098,Restaurant - Full Service,SEAFOOD,8,HIGH
5699999,1/5/15 0:00,1,PASS,TEJAS,12219 ALIEF CLODINE,77082,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5700082,1/5/15 0:00,1,PASS,ROMANO'S PIZZA,1528 GRAY W,77019,Restaurant - Full Service,PIZZA,4,MEDIUM
5700314,1/6/15 0:00,3,PASS,MIDTOWN BAR & GRILL,415 W GRAY,77019,Restaurant - Full Service,GREEK,4,MEDIUM
5700424,1/6/15 0:00,1,PASS,PAPPAS BAR-B-Q,8777 MAIN S,77025,Restaurant - Full Service,BARBECUE,8,HIGH
5700634,1/7/15 0:00,1,PASS,SHAN HU RESTAURANT,7656 BELLFORT,77061,Restaurant - Full Service,CHINESE,7,HIGH
5700804,1/8/15 0:00,1,PASS,MORTON'S OF CHICAGO,5000 WESTHEIMER RD STE 190,77056,Restaurant - Full Service,BAR & GRILL,5,HIGH
5701222,1/12/15 0:00,1,PASS,COURTYARD  BY MARRIOTT  - HOUSTON,12401 KATY FWY,77079,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5702974,1/22/15 0:00,1,PASS,REVELRY ON RICHMOND,1613 RICHMOND,77006,Restaurant - Full Service,BAR & GRILL,5,HIGH
5703387,1/28/15 0:00,1,PASS,DON CARLOS MEX REST S.W. FRWY,6501 SOUTHWEST  FWY,77074,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5722484,1/15/15 0:00,2,PASS,MONDONGO RESTAURANT,6121 HILLCROFT STE A,77081,Restaurant - Full Service,,7,HIGH
5701398,1/12/15 0:00,3,FAIL,MR. PEEPLES,1911 BAGBY,77006,Restaurant - Full Service,SEAFOOD,7,HIGH
5701472,1/13/15 0:00,1,PASS,TAMPICO SEAFOOD,2115 AIRLINE  DR,77009,Restaurant - Full Service,SEAFOOD,8,HIGH
5701768,1/15/15 0:00,2,PASS,BELLA TAPATIA TAQUERIA,4916 TELEPHONE,77087,Restaurant - Full Service,,8,HIGH
5701826,1/14/15 0:00,1,PASS,TAQUERIA ARANDAS,1840 WIRT,77055,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5700052,1/5/15 0:00,1,PASS,PHO GA SO I,6796 SYNOTT,77083,Restaurant - Full Service,VIETNAMESE,6,HIGH
5700660,1/7/15 0:00,2,PASS,CARRABBA'S ON WOODWAY,1399 S VOSS,77057,Restaurant - Full Service,ITALIAN,9,HIGH
5701165,1/10/15 0:00,2,PASS,BRADY'S LANDING,8505 CYPRESS,77012,Restaurant - Full Service,LOCAL / CONTINENTAL,9,HIGH
5701210,1/12/15 0:00,1,PASS,CRACKER BARREL # 679,24400 EASTEX FWY,77339,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5701243,1/12/15 0:00,2,PASS,THE SPAGHETTI WESTERN,1608 SHEPHERD,77007,Restaurant - Full Service,ITALIAN,7,HIGH
5701308,1/12/15 0:00,2,PASS,PAPPAS SEAFOOD HOUSE,6945 GULF  FWY,77087,Restaurant - Full Service,SEAFOOD,8,HIGH
5701549,1/13/15 0:00,2,PASS,TRISH BIDA,11130 BEECHNUT STE A,77072,Restaurant - Full Service,VIETNAMESE,7,MEDIUM
5702586,1/21/15 0:00,3,FAIL,AKA SUSHI HOUSE,2390 W ALABAMA,77098,Restaurant - Full Service,JAPANESE,6,HIGH
5701728,1/14/15 0:00,2,PASS,BATANGA RESTAURANT,908 CONGRESS AVE,77002,Restaurant - Full Service,OTHER,7,HIGH
5703118,1/27/15 0:00,1,PASS,EL PUPUSODROMO # 2,6817 BISSONNET,77074,Restaurant - Full Service,,7,HIGH
5703277,1/27/15 0:00,1,PASS,LAST CONCERT CAFE,1403 NANCE,77002,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5703532,1/28/15 0:00,4,,HYATT REGENCY,1200 LOUISIANA,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5721600,1/29/15 0:00,1,PASS,PIATTO RISTORANTE,1111 STUDEWOOD ST STE B,77008,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5721781,1/29/15 0:00,1,PASS,BB'S CAFE,6154 WESTHEIMER RD,77057,Restaurant - Full Service,CAJUN,4,MEDIUM
5702438,1/21/15 0:00,1,PASS,SAL Y PIMIENTA,818 TOWN AND COUNTRY BLVD STE 105,77024,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5702516,1/21/15 0:00,1,PASS,SAINT JAMES PLACE BISTRO BY LUBY'S,2000 SAINT JAMES PLACE STE 1ST FLR,77056,Restaurant - Full Service,,0,HIGH
5702608,1/21/15 0:00,3,,CAFE KO,12740 EAST  FWY,77015,Restaurant - Full Service,CHINESE,8,HIGH
5702986,1/26/15 0:00,1,PASS,PAPPASITO'S,1600 LAMAR ST STE D,77010,Restaurant - Full Service,SEAFOOD,7,HIGH
5703017,1/26/15 0:00,1,PASS,BOMBAY SWEETS / VEGETARIAN RESTAURANT,5827 HILLCROFT,77036,Restaurant - Full Service,INDIAN / PAKISTANI,8,HIGH
5703191,1/21/15 0:00,1,PASS,LUBY'S #5 - 0084,11250 NORTHWEST  FWY,77092,Restaurant - Full Service,CAFETERIA,9,HIGH
5703257,1/27/15 0:00,1,PASS,PAPPAS BURGER,5815 WESTHEIMER,77057,Restaurant - Full Service,"BURGERS, ETC.",9,HIGH
5721594,1/29/15 0:00,1,PASS,TACO CABANA #236,13480 NORTHWEST  FWY,77040,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5721616,1/29/15 0:00,1,PASS,SYLVIA'S ENCHILADA KITCHEN,6401 WOODWAY STE 105,77057,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5700155,1/5/15 0:00,1,PASS,MAGGIANO'S LITTLE ITALY,2019 POST OAK,77056,Restaurant - Full Service,ITALIAN,8,HIGH
5700542,1/7/15 0:00,1,PASS,THE YARD HOUSE,800 W SAM HOUSTON PKWY N STE 116,77024,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5702047,1/16/15 0:00,1,PASS,MICHIRU SUSHI,3800 SOUTHWEST FWY STE 104,77027,Restaurant - Full Service,JAPANESE,5,HIGH
5702978,1/22/15 0:00,4,FAIL,REVELRY ON RICHMOND,1613 RICHMOND,77006,Restaurant - Full Service,BAR & GRILL,5,HIGH
5703471,1/28/15 0:00,2,PASS,DON CARLOS MEX REST S.W. FRWY,6501 SOUTHWEST  FWY,77074,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5700147,1/5/15 0:00,1,PASS,DEL FRISCO'S DOUBLE EAGLE STEAKHOUSE,5061 WESTHEIMER RD STE 8060,77056,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5700271,1/6/15 0:00,1,PASS,RUGGLES CAFE & BAKERY,2365 RICE STE A,77005,Restaurant - Full Service,BAR & GRILL,7,HIGH
5699824,1/2/15 0:00,2,PASS,GOODE COMPANY SEAFOOD,2621 WESTPARK,77098,Restaurant - Full Service,SEAFOOD,8,HIGH
5700000,1/5/15 0:00,1,PASS,TEJAS,12219 ALIEF CLODINE,77082,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5700083,1/5/15 0:00,3,PASS,ROMANO'S PIZZA,1528 GRAY W,77019,Restaurant - Full Service,PIZZA,4,MEDIUM
5700158,1/6/15 0:00,1,,DEERWOOD CLUB #00112,1717 FOREST GARDEN DR,77345,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5700425,1/6/15 0:00,1,PASS,PAPPAS BAR-B-Q,8777 MAIN S,77025,Restaurant - Full Service,BARBECUE,8,HIGH
5700653,1/7/15 0:00,1,PASS,CARRABBA'S ON WOODWAY,1399 S VOSS,77057,Restaurant - Full Service,ITALIAN,9,HIGH
5700816,1/8/15 0:00,1,PASS,MORTON'S OF CHICAGO,5000 WESTHEIMER RD STE 190,77056,Restaurant - Full Service,BAR & GRILL,5,HIGH
5700512,1/7/15 0:00,1,PASS,TASTE OF TEXAS,10505 KATY  FRWY,77024,Restaurant - Full Service,,0,HIGH
5700772,1/8/15 0:00,1,PASS,JAX GRILL,1613 SHEPHERD,77007,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5700968,1/8/15 0:00,2,PASS,EL MIRADOR,6702 CANAL,77011,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5701038,1/9/15 0:00,2,PASS,KIM PHAT HU TIEU NAM VANG,10800 F BELLAIRE BLVD,77072,Restaurant - Full Service,VIETNAMESE,6,HIGH
5701383,1/11/15 0:00,1,PASS,GEORGE'S PIZZERIA/ITALIAN CUIS,7430 PARK PLACE,77087,Restaurant - Full Service,ITALIAN,7,HIGH
5701572,1/13/15 0:00,1,PASS,TAQUERIA HUETAMO,210 ALDINE BENDER,77060,Restaurant - Full Service,,0,HIGH
5701713,1/14/15 0:00,1,PASS,BEAUCOUP BAR AND GRILL,3102 OLD SPANISH TRAIL,77054,Restaurant - Full Service,CAJUN,7,HIGH
5701720,1/14/15 0:00,1,PASS,GOTHAM PIZZA,2204 LOUISIANA ST STE E,77002,Restaurant - Full Service,PIZZA,6,HIGH
5701336,1/12/15 0:00,1,PASS,BUCA DI BEPPO,5192 BUFFALO SPEEWAY,77005,Restaurant - Full Service,ITALIAN,8,HIGH
5701356,1/12/15 0:00,1,PASS,MIDTOWN BAR & GRILL,415 W GRAY,77019,Restaurant - Full Service,GREEK,4,MEDIUM
5702032,1/16/15 0:00,1,PASS,BYRON'S GOURMET BBQ,2101 W LITTLE YORK,77091,Restaurant - Full Service,BARBECUE,4,MEDIUM
5702160,1/12/15 0:00,1,PASS,THE KING SEAFOOD,3873 MANGUM,77092,Restaurant - Full Service,SEAFOOD,5,HIGH
5700767,1/8/15 0:00,1,PASS,ZOE'S KITCHEN,3838 WESTHEIMER RD STE C,77027,Restaurant - Full Service,GREEK,4,MEDIUM
5701305,1/12/15 0:00,1,PASS,CLEBURNE CAFETERIA,3606 BISSONNET,77005,Restaurant - Full Service,CAFETERIA,8,HIGH
5701418,1/10/15 0:00,2,,THE JUNIOR LEAGUE OF HOU.,1811 BRIAR OAKS  LN,77027,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5701819,1/15/15 0:00,1,PASS,MONDONGO RESTAURANT,6121 HILLCROFT STE A,77081,Restaurant - Full Service,,7,HIGH
5701473,1/13/15 0:00,1,PASS,TAMPICO SEAFOOD,2115 AIRLINE  DR,77009,Restaurant - Full Service,SEAFOOD,8,HIGH
5701536,1/13/15 0:00,1,PASS,BELL STREET CAFE AND MARKET (EXXON BLDG),800 BELL,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5701729,1/14/15 0:00,1,PASS,FUSION TACO,801 CONGRESS STE 101,77002,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5702678,1/22/15 0:00,1,PASS,EASTERN CHINESE RESTAURANT,2100 W 34TH ST,77018,Restaurant - Full Service,CHINESE,7,HIGH
5702875,1/23/15 0:00,1,PASS,OISHII JAPANESE RESTAURANT,3764 RICHMOND,77046,Restaurant - Full Service,JAPANESE,6,HIGH
5703407,1/28/15 0:00,1,PASS,BARNABY'S CAFE,414 W GRAY,77019,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5703529,1/28/15 0:00,1,,HYATT REGENCY,1200 LOUISIANA,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5724581,1/28/15 0:00,1,PASS,CAFE CASPIAN,12126 WESTHEIMER STE 100,77077,Restaurant - Full Service,MIDDLE EASTERN,7,HIGH
5702052,1/16/15 0:00,1,PASS,BISTRO DES AMIS,2347 UNIVERSITY,77005,Restaurant - Full Service,FRENCH,7,HIGH
5721897,1/30/15 0:00,3,FAIL,MO MO'S CHICKEN & WAFFLE,3419 LIBERTY RD,77026,Restaurant - Full Service,BREAKFAST,8,HIGH
5701848,1/14/15 0:00,4,FAIL,TAQUERIA ARANDAS,1840 WIRT,77055,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5703122,1/27/15 0:00,2,PASS,EL PUPUSODROMO # 2,6817 BISSONNET,77074,Restaurant - Full Service,,7,HIGH
5703221,1/27/15 0:00,1,PASS,MIKKI'S CAFE,10500 W BELLFORT STE 100,77031,Restaurant - Full Service,,7,HIGH
5721606,1/29/15 0:00,1,PASS,PIATTO RISTORANTE,1111 STUDEWOOD ST STE B,77008,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5721643,1/29/15 0:00,1,PASS,ST. JOHN THE DIVINE CHURCH,2450 RIVER OAKS BLVD,77006,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5699911,1/2/15 0:00,1,PASS,OSAKA JAPANESE RESTAURANT,515 WESTHEIMER STE E,77006,Restaurant - Full Service,JAPANESE,7,HIGH
5699984,1/5/15 0:00,1,PASS,LYNDON'S PIT BAR-B-Q,5320 HOLLISTER RD,77040,Restaurant - Full Service,BARBECUE,7,HIGH
5700120,1/6/15 0:00,1,PASS,GUADALAJARA HACIENDA,9799 KATY  FWY,77024,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5700752,1/8/15 0:00,1,PASS,THE RANCHITO TAQUERIA,12150 BISSONNET,77099,Restaurant - Full Service,,0,HIGH
5700790,1/8/15 0:00,1,PASS,LE DRAGON RESTAURANT,8200 WILCREST STE 2,77072,Restaurant - Full Service,,0,HIGH
5702073,1/16/15 0:00,1,PASS,RED ROBIN RESTAURANT,7620 KATY  FWY STE 465,77024,Restaurant - Full Service,"BURGERS, ETC.",7,HIGH
5702076,1/16/15 0:00,1,PASS,CAFE ADOBE,7620 KATY  FWY STE 355,77024,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5702118,1/16/15 0:00,1,PASS,BAYOU CLUB OF HOUSTON,8550 MEMORIAL,77024,Restaurant - Full Service,LOCAL / CONTINENTAL,1,HIGH
5702162,1/20/15 0:00,1,PASS,SABOR LATINO AT SHEPHERD,7015 N SHEPHERD,77091-2525,Restaurant - Full Service,MEXICAN / HISPANIC,0,MEDIUM
5702242,1/20/15 0:00,1,PASS,CAFE EXPRESS,780 W SAM HOUSTON  PKWY N STE 100,77024,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5702463,1/21/15 0:00,1,PASS,RUGGLES GREEN,801 TOWN & COUNTRY  BLVD STE B,77024,Restaurant - Full Service,,7,HIGH
5702744,1/22/15 0:00,1,PASS,NEW KING PALACE CHINESE RESTAURANT,18315 TOMBALL  PKWY,77070,Restaurant - Full Service,OTHER,9,HIGH
5702844,1/23/15 0:00,1,PASS,CENTERFOLDS,6166 RICHMOND,77057,Restaurant - Full Service,BAR & GRILL,8,HIGH
5702970,1/26/15 0:00,1,,ILLEGAL ESTABLISHMENT OPERATION/SURVEILLANCE/COMPL,X,,Restaurant - Full Service,,2,LOW
5703005,1/26/15 0:00,1,PASS,TAQUERIA ELYSE'S,7675 CLAREWOOD,77036,Restaurant - Full Service,,7,HIGH
5703088,1/27/15 0:00,1,,RUGGLES  GREEN,2311 W ALABAMA ST STE C,77098,Restaurant - Full Service,"BURGERS, ETC.",8,HIGH
5703245,1/27/15 0:00,1,PASS,BRADY'S LANDING,8505 CYPRESS,77012,Restaurant - Full Service,LOCAL / CONTINENTAL,9,HIGH
5721756,1/29/15 0:00,2,PASS,SALATA,1440 W GRAY ST,77019,Restaurant - Full Service,SALADS,3,MEDIUM
5726560,1/26/15 0:00,1,PASS,BLAKE'S BAR-B-QUE,2916 JEANETTA,77063,Restaurant - Full Service,BARBECUE,7,HIGH
5699972,1/5/15 0:00,1,PASS,DINNER BELL CAFETERIA,6525 LAWNDALE,77023,Restaurant - Full Service,CAFETERIA,8,HIGH
5700048,1/5/15 0:00,1,PASS,PHO GA SO I,6796 SYNOTT,77083,Restaurant - Full Service,VIETNAMESE,6,HIGH
5700159,1/6/15 0:00,1,,DEERWOOD CLUB #00112,1717 FOREST GARDEN DR,77345,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5700177,1/6/15 0:00,1,PASS,CAFE EXPRESS,1111 ELDRIDGE  PKWY STE 100,77077,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5700654,1/7/15 0:00,1,PASS,CARRABBA'S ON WOODWAY,1399 S VOSS,77057,Restaurant - Full Service,ITALIAN,9,HIGH
5701306,1/12/15 0:00,1,PASS,PAPPAS SEAFOOD HOUSE,6945 GULF  FWY,77087,Restaurant - Full Service,SEAFOOD,8,HIGH
5701608,1/13/15 0:00,1,PASS,PAPPAS  BAR-B-Q,1100 SMITH,77002,Restaurant - Full Service,BARBECUE,0,HIGH
5701721,1/13/15 0:00,2,PASS,BELL STREET CAFE AND MARKET (EXXON BLDG),800 BELL,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5701730,1/14/15 0:00,2,PASS,FUSION TACO,801 CONGRESS STE 101,77002,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5702208,1/20/15 0:00,1,PASS,GULSHAN MITHAI,6121 HILLCROFT STE T1,77081,Restaurant - Full Service,,0,HIGH
5702487,1/21/15 0:00,1,,CAFE KO,12740 EAST  FWY,77015,Restaurant - Full Service,CHINESE,8,HIGH
5702969,1/26/15 0:00,1,PASS,LUBY'S #17- 0032,12121 WESTHEIMER,77077,Restaurant - Full Service,CAFETERIA,9,HIGH
5703016,1/26/15 0:00,3,FAIL,BOMBAY SWEETS / VEGETARIAN RESTAURANT,5827 HILLCROFT,77036,Restaurant - Full Service,INDIAN / PAKISTANI,8,HIGH
5703316,1/27/15 0:00,2,PASS,MIKKI'S CAFE,10500 W BELLFORT STE 100,77031,Restaurant - Full Service,,7,HIGH
5721590,1/29/15 0:00,1,PASS,TACO CABANA #236,13480 NORTHWEST  FWY,77040,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5721645,1/29/15 0:00,1,PASS,ST. JOHN THE DIVINE CHURCH,2450 RIVER OAKS BLVD,77006,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5726563,1/27/15 0:00,1,PASS,LA MADELEINE BAKERY,10001 WESTHEIMER,77042,Restaurant - Full Service,LOCAL / CONTINENTAL,10,HIGH
5726574,1/28/15 0:00,1,PASS,PAPPASITO'S CANTINA,13070 NORTHWEST  FWY,77040,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5700366,1/6/15 0:00,1,PASS,EL PENJAMO MEXICAN RESTAURANT,6110 LYONS AVE,77020,Restaurant - Full Service,MEXICAN / HISPANIC,5,HIGH
5700798,1/8/15 0:00,1,PASS,LULING CITY MARKET BAR-B-QUE,4726 RICHMOND,77027,Restaurant - Full Service,BARBECUE,7,HIGH
5701257,1/12/15 0:00,1,PASS,TEXAS SUSHI HANA,9 N MAIN ST,77339-3710,Restaurant - Full Service,,5,HIGH
5701425,1/10/15 0:00,3,FAIL,MADRAS PAVILLION,3910 KIRBY STE 130,77098,Restaurant - Full Service,INDIAN / PAKISTANI,8,HIGH
5701590,1/14/15 0:00,1,PASS,CROISSANT BRIOCHE BAKERY,2435 RICE BLVD,77005,Restaurant - Full Service,SANDWICHES,9,HIGH
5701653,1/14/15 0:00,1,PASS,MALA SICHUAN BISTRO,1201 WESTHEIMER STE B,77006,Restaurant - Full Service,,4,MEDIUM
5701657,1/9/15 0:00,1,PASS,CAFE EUROPE,2711 FOUNTAINVIEW,77057,Restaurant - Full Service,,5,MEDIUM
5701845,1/15/15 0:00,1,PASS,VALLONE'S RESTAURANT,947 GESSNER STE A-100,77024,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5702005,1/16/15 0:00,1,PASS,EL MESON,2425 UNIVERSITY BLVD,77005,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5702191,1/15/15 0:00,1,PASS,DENNY'S,11099 NORTHWEST  FWY,77092,Restaurant - Full Service,BREAKFAST,7,HIGH
5703062,1/26/15 0:00,1,PASS,TRADITIONAL FOOD RESTAURANT,11214 PLAINFIELD STE B-C,77031,Restaurant - Full Service,,6,HIGH
5703067,1/26/15 0:00,1,PASS,NEW KING PALACE CHINESE RESTAURANT,18315 TOMBALL  PKWY,77070,Restaurant - Full Service,OTHER,9,HIGH
5703071,1/26/15 0:00,1,PASS,THE BRUNCH @ OST,4331 OLD SPANISH TRAIL,77021,Restaurant - Full Service,,4,MEDIUM
5703275,1/27/15 0:00,4,FAIL,MIA BELLA TRATTORIA,320 MAIN,77002,Restaurant - Full Service,ITALIAN,7,HIGH
5703488,1/28/15 0:00,1,PASS,SALTGRASS STEAK HOUSE #15,17275 TOMBALL  PKWY,77064,Restaurant - Full Service,BAR & GRILL,7,HIGH
5703525,1/28/15 0:00,1,,HYATT REGENCY,1200 LOUISIANA,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5724590,1/29/15 0:00,3,FAIL,LE VIET VIETNAMESE CUISINE,11328 WESTHEIMER STE A,77077,Restaurant - Full Service,VIETNAMESE,9,HIGH
5724591,1/29/15 0:00,2,PASS,LA HACIENDA RESTAURANT,14759 MEMORIAL,77079,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5700800,1/8/15 0:00,2,PASS,LULING CITY MARKET BAR-B-QUE,4726 RICHMOND,77027,Restaurant - Full Service,BARBECUE,7,HIGH
5701068,1/9/15 0:00,1,PASS,AMBASSADOR CHINESE RESTAURANT,4326 RICHMOND,77027,Restaurant - Full Service,CHINESE,7,HIGH
5701126,1/9/15 0:00,1,PASS,BERRYHILL-OAK FOREST,1201 W 43RD ST,77018,Restaurant - Full Service,MEXICAN / HISPANIC,10,HIGH
5701313,1/12/15 0:00,1,PASS,OSTIONERIA MICHOACAN #3,1006 FEDERAL RD STE A,77015,Restaurant - Full Service,SEAFOOD,7,HIGH
5701592,1/14/15 0:00,1,PASS,CROISSANT BRIOCHE BAKERY,2435 RICE BLVD,77005,Restaurant - Full Service,SANDWICHES,9,HIGH
5701969,1/3/15 0:00,1,PASS,EL CATRIN,7403 IRVINGTON,77022,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5702006,1/16/15 0:00,1,PASS,EL MESON,2425 UNIVERSITY BLVD,77005,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5702168,1/14/15 0:00,1,PASS,THE SPAGHETTI WESTERN  ITALIAN - 2,1951 W TC JESTER,77008,Restaurant - Full Service,ITALIAN,5,HIGH
5702192,1/15/15 0:00,1,PASS,DENNY'S,11099 NORTHWEST  FWY,77092,Restaurant - Full Service,BREAKFAST,7,HIGH
5702386,1/21/15 0:00,2,PASS,COM GA HOUSTON,11505 BELLAIRE BLVD,77072,Restaurant - Full Service,,8,HIGH
5702500,1/21/15 0:00,1,PASS,TAQUERIA TUZANTLA,9612 BEECHNUT,77036,Restaurant - Full Service,,7,HIGH
5702811,1/23/15 0:00,1,PASS,RED VELVET,12168 BELLAIRE BLVD STE 188,77072,Restaurant - Full Service,,5,HIGH
5702831,1/23/15 0:00,1,PASS,ABE'S CAJUN MARKET,1080 CLEAR LAKE CITY  BLVD STE D,77062,Restaurant - Full Service,CAJUN,0,HIGH
5703125,1/26/15 0:00,2,PASS,TRADITIONAL FOOD RESTAURANT,11214 PLAINFIELD STE B-C,77031,Restaurant - Full Service,,6,HIGH
